"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 23, 2019","107.34","106.64","107.58","106.14","1.23M","0.66%"
"Oct 22, 2019","106.64","107.28","107.97","106.63","676.97K","-0.70%"
"Oct 21, 2019","107.39","107.89","108.33","107.36","742.70K","-0.02%"
"Oct 18, 2019","107.41","108.12","108.59","107.26","708.82K","-0.59%"
"Oct 17, 2019","108.05","108.34","108.68","107.41","774.75K","-0.14%"
"Oct 16, 2019","108.20","108.15","108.55","107.39","1.22M","-0.64%"
"Oct 15, 2019","108.90","108.96","109.86","108.64","884.75K","0.15%"
"Oct 14, 2019","108.74","109.67","109.84","108.28","879.98K","-2.26%"
"Oct 11, 2019","111.26","110.08","111.82","109.54","608.53K","1.63%"
"Oct 10, 2019","109.48","109.67","110.06","108.61","1.04M","-0.62%"
"Oct 09, 2019","110.16","110.15","110.83","109.66","871.99K","0.70%"
"Oct 08, 2019","109.39","109.45","110.51","108.68","1.10M","-1.37%"
"Oct 07, 2019","110.91","110.15","111.69","110.13","687.52K","-0.08%"
"Oct 04, 2019","111.00","108.87","111.07","108.13","1.28M","2.87%"
"Oct 03, 2019","107.90","107.45","108.32","106.06","1.04M","-0.05%"
"Oct 02, 2019","107.95","107.00","108.00","105.19","1.32M","0.48%"
"Oct 01, 2019","107.43","109.37","111.47","107.32","1.22M","-1.89%"
"Sep 30, 2019","109.50","108.32","110.28","107.61","936.09K","1.23%"
"Sep 27, 2019","108.17","109.47","109.59","107.46","686.58K","-0.87%"
"Sep 26, 2019","109.12","108.02","109.48","107.70","709.96K","1.27%"
"Sep 25, 2019","107.75","106.37","107.79","105.36","839.38K","1.49%"
"Sep 24, 2019","106.17","108.63","108.99","106.03","840.42K","-2.09%"
"Sep 23, 2019","108.44","109.14","109.14","107.84","866.96K","-0.42%"
"Sep 20, 2019","108.90","108.30","109.25","107.81","1.26M","0.67%"
"Sep 19, 2019","108.18","108.72","110.41","107.90","1.57M","-2.62%"
"Sep 18, 2019","111.09","110.45","111.17","109.92","649.55K","0.36%"
"Sep 17, 2019","110.69","110.96","110.96","109.74","591.52K","-0.29%"
"Sep 16, 2019","111.01","110.75","113.54","110.15","864.93K","-0.78%"
"Sep 13, 2019","111.88","111.51","111.92","110.91","624.19K","0.50%"
"Sep 12, 2019","111.32","113.00","113.57","110.74","796.83K","-1.15%"
"Sep 11, 2019","112.61","111.05","112.71","107.37","768.91K","1.20%"
"Sep 10, 2019","111.28","109.63","111.32","108.98","1.19M","1.26%"
"Sep 09, 2019","109.89","108.05","110.03","107.70","1.95M","2.28%"
"Sep 06, 2019","107.44","108.64","108.64","107.25","990.15K","-0.52%"
"Sep 05, 2019","108.00","107.42","109.07","107.20","1.25M","1.64%"
"Sep 04, 2019","106.26","107.24","107.89","106.12","715.47K","-0.25%"
"Sep 03, 2019","106.53","107.00","107.91","106.12","714.78K","-1.09%"
"Aug 30, 2019","107.70","108.14","108.31","107.45","717.03K","0.22%"
"Aug 29, 2019","107.46","107.07","108.12","106.76","617.10K","1.59%"
"Aug 28, 2019","105.78","106.01","106.61","105.13","828.39K","-0.88%"
"Aug 27, 2019","106.72","107.15","107.72","105.49","1.11M","0.19%"
"Aug 26, 2019","106.52","107.45","107.99","105.81","652.34K","-0.26%"
"Aug 23, 2019","106.80","108.56","109.16","106.51","843.18K","-2.00%"
"Aug 22, 2019","108.98","109.29","110.00","108.13","680.39K","-0.21%"
"Aug 21, 2019","109.21","109.19","109.99","108.61","630.18K","0.68%"
"Aug 20, 2019","108.47","108.70","109.22","107.94","708.80K","-0.28%"
"Aug 19, 2019","108.77","108.66","109.09","108.08","525.52K","0.60%"
"Aug 16, 2019","108.12","108.67","109.32","107.99","632.99K","0.45%"
"Aug 15, 2019","107.64","107.29","108.37","106.94","695.63K","0.12%"
"Aug 14, 2019","107.51","108.71","109.42","107.05","974.86K","-2.81%"
"Aug 13, 2019","110.62","109.56","111.79","109.00","880.56K","1.09%"
"Aug 12, 2019","109.43","110.36","110.75","109.21","589.71K","-1.45%"
"Aug 09, 2019","111.04","111.08","112.00","110.86","711.37K","-0.59%"
"Aug 08, 2019","111.70","109.58","111.77","109.58","1.05M","2.18%"
"Aug 07, 2019","109.32","107.39","109.49","107.03","838.89K","1.02%"
"Aug 06, 2019","108.22","109.02","109.86","107.51","1.44M","0.12%"
"Aug 05, 2019","108.09","109.96","110.49","107.78","1.60M","-3.27%"
"Aug 02, 2019","111.74","110.67","112.11","110.51","1.09M","0.86%"
"Aug 01, 2019","110.79","111.77","112.20","110.48","1.32M","-1.04%"
"Jul 31, 2019","111.95","111.71","113.31","111.15","1.23M","0.47%"
"Jul 30, 2019","111.43","110.89","111.81","110.39","964.32K","-0.40%"
"Jul 29, 2019","111.88","112.39","112.72","110.40","1.21M","-0.54%"
"Jul 26, 2019","112.49","114.25","114.83","112.47","925.45K","-1.05%"
"Jul 25, 2019","113.68","112.92","115.06","112.44","1.13M","0.38%"
"Jul 24, 2019","113.25","114.50","114.90","111.52","2.75M","-2.13%"
"Jul 23, 2019","115.71","116.04","116.48","114.08","1.06M","0.38%"
"Jul 22, 2019","115.27","116.43","118.00","115.17","724.09K","-0.70%"
"Jul 19, 2019","116.08","117.60","117.95","116.02","792.62K","-0.68%"
"Jul 18, 2019","116.88","115.70","117.32","115.33","775.92K","0.77%"
"Jul 17, 2019","115.99","116.66","117.59","115.72","1.01M","-0.22%"
"Jul 16, 2019","116.25","116.24","116.44","114.59","1.11M","-1.17%"
"Jul 15, 2019","117.63","118.86","118.98","116.77","1.16M","-0.98%"
"Jul 12, 2019","118.80","119.81","119.81","118.30","822.51K","-0.36%"
