"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 23, 2019","104.15","102.66","104.40","102.51","1.41M","0.50%"
"Oct 22, 2019","103.63","104.00","104.57","102.75","1.69M","-0.70%"
"Oct 21, 2019","104.36","104.57","106.10","103.41","1.98M","0.60%"
"Oct 18, 2019","103.74","107.48","108.09","103.53","2.74M","-3.63%"
"Oct 17, 2019","107.65","108.86","109.23","106.62","2.07M","-0.58%"
"Oct 16, 2019","108.28","107.18","109.33","107.04","3.16M","1.01%"
"Oct 15, 2019","107.20","105.54","108.05","105.43","2.45M","1.65%"
"Oct 14, 2019","105.46","104.51","105.80","104.32","2.35M","0.76%"
"Oct 11, 2019","104.66","105.97","107.30","104.11","3.88M","0.78%"
"Oct 10, 2019","103.85","100.79","104.74","100.26","3.56M","3.95%"
"Oct 09, 2019","99.90","100.29","100.63","98.55","3.41M","0.37%"
"Oct 08, 2019","99.53","99.50","100.56","98.20","4.43M","-1.91%"
"Oct 07, 2019","101.47","103.79","103.99","101.17","3.40M","-2.87%"
"Oct 04, 2019","104.47","103.83","105.10","103.29","1.69M","0.14%"
"Oct 03, 2019","104.32","102.35","104.73","101.15","2.24M","1.66%"
"Oct 02, 2019","102.62","100.85","103.24","99.50","2.69M","0.61%"
"Oct 01, 2019","102.00","102.80","103.26","101.00","1.78M","-0.74%"
"Sep 30, 2019","102.76","102.25","103.45","101.44","2.15M","1.53%"
"Sep 27, 2019","101.21","105.49","106.30","100.30","5.69M","-3.67%"
"Sep 26, 2019","105.07","105.90","107.90","103.51","5.74M","2.21%"
"Sep 25, 2019","102.80","97.94","103.03","97.42","4.07M","5.32%"
"Sep 24, 2019","97.61","102.60","102.83","97.25","7.03M","-4.65%"
"Sep 23, 2019","102.37","104.49","104.94","102.30","3.51M","-2.65%"
"Sep 20, 2019","105.16","108.10","108.46","104.67","3.56M","-2.42%"
"Sep 19, 2019","107.77","108.56","109.26","107.62","1.95M","-0.58%"
"Sep 18, 2019","108.40","108.99","109.85","107.43","2.92M","-0.59%"
"Sep 17, 2019","109.04","110.02","110.32","108.07","2.80M","-1.75%"
"Sep 16, 2019","110.98","109.95","111.64","109.41","2.20M","0.40%"
"Sep 13, 2019","110.54","111.97","112.00","109.88","2.98M","-0.86%"
"Sep 12, 2019","111.50","112.95","113.07","110.52","4.08M","-0.26%"
"Sep 11, 2019","111.79","111.78","113.26","109.38","4.90M","1.26%"
"Sep 10, 2019","110.40","105.20","110.58","105.06","5.93M","5.08%"
"Sep 09, 2019","105.06","102.72","105.20","102.37","3.50M","2.41%"
"Sep 06, 2019","102.59","104.24","104.50","102.45","2.90M","-1.47%"
"Sep 05, 2019","104.12","103.59","105.11","103.29","3.35M","1.54%"
"Sep 04, 2019","102.54","104.13","104.55","102.04","2.17M","-0.02%"
"Sep 03, 2019","102.56","103.32","104.46","102.46","2.28M","-1.83%"
"Aug 30, 2019","104.47","105.46","105.46","103.73","2.44M","-0.34%"
"Aug 29, 2019","104.83","105.22","106.91","104.74","2.91M","1.20%"
"Aug 28, 2019","103.59","102.96","105.30","102.26","2.65M","-0.24%"
"Aug 27, 2019","103.84","104.78","106.61","103.35","3.53M","0.04%"
"Aug 26, 2019","103.80","102.80","104.86","102.51","3.12M","1.91%"
"Aug 23, 2019","101.85","103.40","105.57","101.55","6.13M","-3.41%"
"Aug 22, 2019","105.45","105.77","106.70","103.46","5.93M","-2.27%"
"Aug 21, 2019","107.90","109.61","109.90","105.34","6.47M","-0.75%"
"Aug 20, 2019","108.72","112.08","113.40","108.56","14.26M","4.32%"
"Aug 19, 2019","104.22","100.00","105.30","100.00","11.67M","7.78%"
"Aug 16, 2019","96.70","95.28","97.40","94.14","5.93M","2.49%"
"Aug 15, 2019","94.35","95.55","95.90","93.39","3.69M","-0.53%"
"Aug 14, 2019","94.85","95.21","96.47","93.91","4.71M","-2.60%"
"Aug 13, 2019","97.38","94.22","99.00","93.88","4.42M","2.42%"
"Aug 12, 2019","95.08","96.24","96.52","94.88","3.06M","-2.34%"
"Aug 09, 2019","97.36","99.17","99.25","96.61","3.01M","-2.53%"
"Aug 08, 2019","99.89","99.38","99.94","98.53","3.56M","0.71%"
"Aug 07, 2019","99.19","98.39","101.11","97.77","3.78M","-0.49%"
"Aug 06, 2019","99.68","101.68","102.00","99.26","5.32M","-0.47%"
"Aug 05, 2019","100.15","104.01","104.09","99.28","6.95M","-7.06%"
"Aug 02, 2019","107.76","108.22","109.56","106.89","3.39M","-1.33%"
"Aug 01, 2019","109.21","111.53","112.97","108.75","5.22M","-2.23%"
"Jul 31, 2019","111.70","112.50","113.26","110.75","2.81M","-0.93%"
"Jul 30, 2019","112.75","112.50","113.33","111.75","2.97M","-0.62%"
"Jul 29, 2019","113.45","113.75","114.10","112.45","2.55M","-0.67%"
"Jul 26, 2019","114.22","115.01","115.27","114.02","1.68M","-0.22%"
"Jul 25, 2019","114.47","116.23","116.26","113.99","2.08M","-1.64%"
"Jul 24, 2019","116.38","114.80","116.76","113.61","3.82M","1.08%"
"Jul 23, 2019","115.14","112.27","115.25","112.24","4.42M","3.08%"
"Jul 22, 2019","111.70","112.25","113.15","111.45","2.33M","-0.49%"
"Jul 19, 2019","112.25","112.85","113.70","112.18","3.30M","0.41%"
"Jul 18, 2019","111.79","113.19","113.49","111.60","3.91M","-1.58%"
"Jul 17, 2019","113.58","114.01","114.40","113.52","2.00M","-0.57%"
"Jul 16, 2019","114.23","115.50","115.60","113.70","2.59M","-1.21%"
"Jul 15, 2019","115.63","115.01","116.05","114.52","2.40M","0.64%"
"Jul 12, 2019","114.90","114.85","115.65","114.11","2.56M","0.13%"
"Jul 11, 2019","114.75","114.69","115.24","114.14","1.76M","0.31%"
"Jul 10, 2019","114.40","116.16","116.76","114.04","2.53M","-0.35%"
"Jul 09, 2019","114.80","112.35","114.95","112.10","2.13M","1.41%"
"Jul 08, 2019","113.20","114.99","114.99","113.14","3.32M","-2.66%"
